file,ID,text,functional,Function,Behavior,Data,OnlyF,F,OnlyQ,Q,UserRelated
UC20.txt,UC20.txt.flow_of_events.0,Receives a list of turning points of the rest use case Search Refreshment Point and select one from the list and access to the function of inserting banners,0,1,1,1,0,1,0,0,0
UC20.txt,UC20.txt.flow_of_events.1,Displays a form for the selection of an image,0,1,1,0,0,1,0,0,0
UC20.txt,UC20.txt.flow_of_events.2,Select an image and sends the request for entering the system,0,0,0,0,0,1,0,0,1
UC20.txt,UC20.txt.flow_of_events.3,Check the characteristics of the inserted check that the number of banner did not exceed the maximum point of the restaurant and asks for confirmation of the insertion of the banner,0,1,1,1,0,1,0,0,0
UC20.txt,UC20.txt.flow_of_events.4,In the event that the inserted image is not valid enable the use case Errored,0,0,1,0,0,1,0,0,0
UC20.txt,UC20.txt.flow_of_events.5,Confirm the operation of insertion,0,1,1,0,0,1,0,0,0
UC20.txt,UC20.txt.flow_of_events.6,Remember the banners associated with the selected point of rest,0,0,1,0,0,1,0,0,0
UC20.txt,UC20.txt.name,Insert Banner,0,1,1,1,0,1,0,0,0
UC20.txt,UC20.txt.postcondition,The notification about the insertion of new banner to the Refreshments selected The Operator Agency cancels the operation The point of eating has already entered the maximum number of banners allowed Interruption of the connection to the server ETOUR,0,0,1,1,0,1,0,0,1
UC20.txt,UC20.txt.precondition,The agency has logged,0,0,0,0,0,0,0,0,1
UC21.txt,UC21.txt.actor,initialization Agency Operator,0,0,1,0,0,1,0,0,0
UC21.txt,UC21.txt.description,Inserts a new news in the system,0,1,1,1,0,1,0,0,0
UC21.txt,UC21.txt.flow_of_events.0,Activate the feature to insert a news,0,1,1,0,0,1,0,0,0
UC21.txt,UC21.txt.flow_of_events.1,Displays the corresponding form,0,0,1,0,0,1,0,0,0
UC21.txt,UC21.txt.flow_of_events.2,Fill out the form and submit,0,0,0,0,0,1,0,0,1
UC21.txt,UC21.txt.flow_of_events.3,Verify the data entered and asks for confirmation of the transaction,0,1,1,0,0,1,0,0,0
UC21.txt,UC21.txt.flow_of_events.4,Where the data is invalid or insufficient the system activates the use case Errored,0,1,1,0,0,1,0,0,0
UC21.txt,UC21.txt.flow_of_events.5,Confirm the operation of insertion,0,1,1,0,0,1,0,0,0
UC21.txt,UC21.txt.flow_of_events.6,Stores the data of the new news,0,1,1,1,0,1,0,0,0
UC21.txt,UC21.txt.name,Insert News,0,1,1,1,0,1,0,0,0
UC21.txt,UC21.txt.postcondition,The system shall notify the proper placement of the news The Operator Agency cancels the operation Interruption of the connection to the server ETOUR,0,0,1,1,0,1,0,0,1
UC21.txt,UC21.txt.precondition,The agency has logged,0,0,0,0,0,0,0,0,1
UC22.txt,UC22.txt.actor,initialization Agency Operator,0,0,1,0,0,1,0,0,0
UC22.txt,UC22.txt.description,Delete a news in the system,0,1,1,1,0,1,0,0,0
UC22.txt,UC22.txt.flow_of_events.0,Activate the function of elimination of a news,0,1,1,1,0,1,0,0,0
UC22.txt,UC22.txt.flow_of_events.1,View all news in a form,0,1,1,0,0,1,0,0,0
UC22.txt,UC22.txt.flow_of_events.2,Select a news from the list and submit the form,0,0,0,0,0,1,0,0,1
UC22.txt,UC22.txt.flow_of_events.3,Asks for confirmation of the transaction,0,1,1,0,0,1,0,0,0
UC22.txt,UC22.txt.flow_of_events.4,Confirm the deletion of the news,0,1,1,0,0,1,0,0,0
UC22.txt,UC22.txt.flow_of_events.5,Delete the data news,0,1,1,1,0,1,0,0,0
UC22.txt,UC22.txt.name,Delete News,0,1,1,1,0,1,0,0,0
UC22.txt,UC22.txt.postcondition,The system shall notify the successful elimination of the news The Operator Agency cancels the operation Interruption of the connection to the server ETOUR,0,0,1,1,0,1,0,0,1
UC22.txt,UC22.txt.precondition,The agency has logged,0,0,0,0,0,0,0,0,1
UC23.txt,UC23.txt.actor,initialization Agency Operator,0,0,1,0,0,1,0,0,0
UC23.txt,UC23.txt.description,Change data of a news on the computer,0,0,1,1,0,1,0,0,0
UC23.txt,UC23.txt.flow_of_events.0,Activate the editing functionality of a news,0,1,1,1,0,1,0,0,0
UC23.txt,UC23.txt.flow_of_events.1,View all news in a form,0,1,1,0,0,1,0,0,0
UC23.txt,UC23.txt.flow_of_events.2,Select a news from the list and submit the form,0,0,0,0,0,1,0,0,1
UC23.txt,UC23.txt.flow_of_events.3,Load the data of news and displays them in a form for editing,0,1,1,1,0,1,0,0,0
UC23.txt,UC23.txt.flow_of_events.4,Change data in the form and submit,0,0,0,0,0,1,0,0,0
UC23.txt,UC23.txt.flow_of_events.5,Check the modified information and asks for confirmation of the transaction,0,1,1,0,0,1,0,0,0
UC23.txt,UC23.txt.flow_of_events.6,Where the data is invalid or insufficient the system activates the use case Errored,0,1,1,0,0,1,0,0,0
UC23.txt,UC23.txt.flow_of_events.7,Confirm the operation of changing the data news,0,1,1,0,0,1,0,0,0
UC23.txt,UC23.txt.flow_of_events.8,Stores data modified news,0,1,1,1,0,1,0,0,0
UC23.txt,UC23.txt.name,Modify News,0,1,1,1,0,1,0,0,0
UC23.txt,UC23.txt.postcondition,The system shall notify the successful amendment of news The Operator Agency cancels the operation Interruption of the connection to the server ETOUR,0,0,1,1,0,1,0,0,1
UC23.txt,UC23.txt.precondition,The agency has logged,0,0,0,0,0,0,0,0,1
UC24.txt,UC24.txt.actor,initialization Agency Operator,0,0,1,0,0,1,0,0,0
UC24.txt,UC24.txt.description,View all feedback for a particular site,0,1,1,1,0,1,0,0,0
UC24.txt,UC24.txt.flow_of_events.0,View the list of sites as a result of the use case Search Site it selects and activates a function to view the feedback,0,1,1,1,0,1,0,0,1
UC24.txt,UC24.txt.flow_of_events.1,Upload Site Feedback selected,0,1,1,0,0,1,0,0,0
UC24.txt,UC24.txt.name,View Feedback,0,1,1,1,0,1,0,0,0
UC24.txt,UC24.txt.postcondition,The system displays all feedback regarding the site selected Interruption of the connection to the server,0,0,1,1,0,1,0,0,0
UC24.txt,UC24.txt.precondition,The agency has logged,0,0,0,0,0,0,0,0,1
UC25.txt,UC25.txt.actor,initialization Agency Operator,0,0,1,0,0,1,0,0,0
UC25.txt,UC25.txt.description,View statistical report relating to a selected location,0,1,1,1,0,1,0,0,0
UC25.txt,UC25.txt.flow_of_events.0,Activate the feature on the statistical report,0,1,1,1,0,1,0,0,0
UC25.txt,UC25.txt.flow_of_events.1,Upload the list of places in the system and displays them in a form,0,1,1,1,0,1,0,0,0
UC25.txt,UC25.txt.flow_of_events.2,Select a location and submit the form,0,0,0,0,0,1,0,0,1
UC25.txt,UC25.txt.flow_of_events.3,Upload midsize site feedback obtained by activating the Search Site use case for the location selected,0,1,1,1,0,1,0,0,0
UC25.txt,UC25.txt.flow_of_events.4,Prepare the statistical report,0,1,1,0,0,1,0,0,0
UC25.txt,UC25.txt.name,View Report Statistic,0,1,1,1,0,1,0,0,0
UC25.txt,UC25.txt.postcondition,The system displays the statistical report for the selected location Interruption of the connection to the server,0,0,1,1,0,1,0,0,0
UC25.txt,UC25.txt.precondition,The agency has logged,0,0,0,0,0,0,0,0,1
UC26.txt,UC26.txt.actor,initialization Agency Operator,0,0,1,0,0,1,0,0,0
UC26.txt,UC26.txt.description,Editing a comment by a feedback selected,0,1,1,1,0,1,0,0,0
UC26.txt,UC26.txt.flow_of_events.0,View the list of sites as a result of the use case Search Site it selects and activates a function of change in the selected comment,0,1,1,1,0,1,0,0,1
UC26.txt,UC26.txt.flow_of_events.1,Upload feedback issued to that site and displays them in a form,0,1,1,0,0,1,0,0,0
UC26.txt,UC26.txt.flow_of_events.2,Select a feedback from the list and submit the form,0,0,0,0,0,1,0,0,1
UC26.txt,UC26.txt.flow_of_events.3,Displays a form for editing the comment of feedback selected,0,1,1,1,0,1,0,0,0
UC26.txt,UC26.txt.flow_of_events.4,Edit the comment and submit the form,0,1,1,0,0,1,0,0,0
UC26.txt,UC26.txt.flow_of_events.5,Verify the data entered and asks for confirmation of the change,0,1,1,0,0,1,0,0,0
UC26.txt,UC26.txt.flow_of_events.6,Where the data is invalid or insufficient the system activates the use case Errored,0,1,1,0,0,1,0,0,0
UC26.txt,UC26.txt.flow_of_events.7,Confirm the operation,0,0,1,0,0,1,0,0,0
UC26.txt,UC26.txt.flow_of_events.8,Remember the comment changed,0,0,1,0,0,1,0,0,0
UC26.txt,UC26.txt.name,Modify Comment,0,1,1,1,0,1,0,0,0
UC26.txt,UC26.txt.postcondition,The notification system has been modified for the comment feedback selected Operator Agency cancels the operation Interruption of the connection to the server,0,0,1,1,0,1,0,0,1
UC26.txt,UC26.txt.precondition,The agency has logged,0,0,0,0,0,0,0,0,1
UC27.txt,UC27.txt.description,Searching for a specific site on the computer,0,1,1,1,0,1,0,0,0
UC27.txt,UC27.txt.flow_of_events.0,Activate the search functionality of a site,0,1,1,1,0,1,0,0,0
UC27.txt,UC27.txt.flow_of_events.1,Show the form for research Fill in the form of research and submit Processing the request,0,1,1,0,0,1,0,0,1
UC27.txt,UC27.txt.name,Search Site,0,1,1,1,0,1,0,0,0
UC27.txt,UC27.txt.postcondition,The system returns a list of sites found Interruption of the connection to the server ETOUR,0,0,1,1,0,1,0,0,0
UC27.txt,UC27.txt.quality_requirement,The system requirements should return the results within a time limit set,0,0,1,0,0,1,0,0,0
UC28.txt,UC28.txt.actor,initialization Agency Operator,0,0,1,0,0,1,0,0,0
UC28.txt,UC28.txt.description,Removes one or more search tags in the system,0,1,1,1,0,1,0,0,0
UC28.txt,UC28.txt.flow_of_events.0,Access the functionality to delete a tag,0,1,1,0,0,1,0,0,0
UC28.txt,UC28.txt.flow_of_events.1,Research in the existing system the tags and displays them in a form,0,1,1,0,0,1,0,0,0
UC28.txt,UC28.txt.flow_of_events.2,Select one or more tags from the list and sends the request for deletion,0,1,0,0,0,1,0,0,1
UC28.txt,UC28.txt.flow_of_events.3,Delete the selected search tag,0,1,1,1,0,1,0,0,0
UC28.txt,UC28.txt.name,Delete Tag,0,1,1,1,0,1,0,0,0
UC28.txt,UC28.txt.postcondition,The system shall notify the successful elimination of selected tags Interruption of the connection to the server ETOUR,0,1,1,0,0,1,0,0,0
UC28.txt,UC28.txt.precondition,The agency has logged,0,0,0,0,0,0,0,0,1
UC29.txt,UC29.txt.description,He was asked to enter a search tags already in the system,0,0,1,0,0,1,0,0,1
UC29.txt,UC29.txt.flow_of_events.0,Notice the error message and asks for confirmation of its reading,0,1,1,0,0,1,0,0,0
UC29.txt,UC29.txt.flow_of_events.1,Confirmation of the reading of the notification,0,1,1,0,0,1,0,0,0
UC29.txt,UC29.txt.flow_of_events.2,Recovers the previous state,0,0,1,0,0,1,0,0,0
UC29.txt,UC29.txt.name,Existing Error Tag,0,1,1,0,0,1,0,0,0
UC29.txt,UC29.txt.postcondition,The system returns control to the user interaction,0,0,1,0,0,1,0,0,0
UC29.txt,UC29.txt.precondition,He was asked to enter a search tags already in the system,0,0,1,0,0,1,0,0,1
UC30.txt,UC30.txt.actor,initialization Agency Operator,0,0,1,0,0,1,0,0,0
UC30.txt,UC30.txt.description,Inserts a new tag search,0,1,1,1,0,1,0,0,0
UC30.txt,UC30.txt.flow_of_events.0,Access the functionality of inserting new tag search,0,1,1,1,0,1,0,0,0
UC30.txt,UC30.txt.flow_of_events.1,Show the form for entering a tag,0,1,1,0,0,1,0,0,0
UC30.txt,UC30.txt.flow_of_events.2,Fill out the form with the required information and submit,0,0,0,0,0,1,0,0,1
UC30.txt,UC30.txt.flow_of_events.3,Verify the data entered and check if the tag is already present in the system,0,1,1,1,0,1,0,0,0
UC30.txt,UC30.txt.flow_of_events.4,In the latter case the active use case Existing Error Tag,0,0,0,0,0,0,0,0,0
UC30.txt,UC30.txt.flow_of_events.5,Instead if the data is invalid or insufficient the system activates the use case Errored,0,1,1,0,0,1,0,0,0
UC30.txt,UC30.txt.name,Insert Tag,0,1,1,1,0,1,0,0,0
UC30.txt,UC30.txt.postcondition,The notification about the inclusion of the tag Interruption of the connection to the server ETOUR,0,0,1,0,0,1,0,0,0
UC30.txt,UC30.txt.precondition,The agency has logged,0,0,0,0,0,0,0,0,1
UC31.txt,UC31.txt.actor,initialization Agency Operator,0,0,1,0,0,1,0,0,0
UC31.txt,UC31.txt.description,The Agency Operator chooses to change the password associated with your account,0,1,0,0,0,1,0,0,1
UC31.txt,UC31.txt.flow_of_events.0,Choose to change your password by pressing the appropriate Button,0,1,0,0,0,1,0,0,1
UC31.txt,UC31.txt.flow_of_events.1,Upload the form to change the password associated with that work agency Change your password by entering the new choice and confirming Save your changes,0,0,1,0,0,1,0,0,0
UC31.txt,UC31.txt.name,Modify Password,0,1,1,1,0,1,0,0,0
UC31.txt,UC31.txt.postcondition,The system confirms the success of Operation Interruption of the connection to the server,0,0,1,0,0,1,0,0,0
UC31.txt,UC31.txt.precondition,The agency has logged,0,0,0,0,0,0,0,0,1
UC32.txt,UC32.txt.description,He was asked to enter a password but is not confirmed in a correct way,0,0,0,0,0,1,0,0,1
UC32.txt,UC32.txt.flow_of_events.0,Notify an error message,0,1,1,0,0,1,0,0,0
UC32.txt,UC32.txt.flow_of_events.1,Confirmation of the reading of the notification,0,1,1,0,0,1,0,0,0
UC32.txt,UC32.txt.flow_of_events.2,Back to change your password,0,1,1,0,0,1,0,0,1
UC32.txt,UC32.txt.name,Modify Password Error,0,1,1,1,0,1,0,0,0
UC32.txt,UC32.txt.postcondition,The system returns control to the user interaction,0,0,1,0,0,1,0,0,0
UC32.txt,UC32.txt.precondition,It has been pressed the button to confirm the password change,0,0,0,0,0,1,0,0,1
UC33.txt,UC33.txt.actor,initialized by Guest User,0,0,0,0,0,0,0,0,1
UC33.txt,UC33.txt.description,Requires the creation of a new system,0,0,1,0,0,1,0,0,0
UC33.txt,UC33.txt.flow_of_events.0,Enable the logging feature,0,1,1,0,0,1,0,0,0
UC33.txt,UC33.txt.flow_of_events.1,View the registration form,0,1,1,0,0,1,0,0,0
UC33.txt,UC33.txt.flow_of_events.2,Fill out the form and submit,0,0,0,0,0,1,0,0,1
UC33.txt,UC33.txt.flow_of_events.3,Verify the data entered and asks for confirmation of the transaction,0,1,1,0,0,1,0,0,0
UC33.txt,UC33.txt.flow_of_events.4,Where the data is invalid or insufficient the system activates the use case Errored,0,1,1,0,0,1,0,0,0
UC33.txt,UC33.txt.flow_of_events.5,Confirm the operation,0,0,1,0,0,1,0,0,0
UC33.txt,UC33.txt.flow_of_events.6,Create a new account with the data entered,0,1,1,0,0,1,0,0,0
UC33.txt,UC33.txt.name,Registration,0,1,1,1,0,1,0,0,0
UC33.txt,UC33.txt.postcondition,The system shall notify the successful operation of recording Guest User cancels the operation Interruption of the connection to the server ETOUR,0,1,1,0,0,1,0,0,1
UC33.txt,UC33.txt.precondition,Guest User have access to the system,0,1,0,0,0,0,0,0,1
UC34.txt,UC34.txt.actor,initialized by Guest User,0,0,0,0,0,0,0,0,1
UC34.txt,UC34.txt.description,Research and cultural heritage for all,0,1,0,1,0,1,0,0,0
UC34.txt,UC34.txt.flow_of_events.0,Activate the search functionality,0,1,1,0,0,1,0,0,0
UC34.txt,UC34.txt.flow_of_events.1,Displays the corresponding form,0,0,1,0,0,1,0,0,0
UC34.txt,UC34.txt.flow_of_events.2,Fill out the form and submit,0,0,0,0,0,1,0,0,1
UC34.txt,UC34.txt.flow_of_events.3,Gets the position of the Guest citing the case of use location and process research,0,0,1,0,0,1,0,0,1
UC34.txt,UC34.txt.name,SEARCH,0,1,1,1,0,1,0,0,0
UC34.txt,UC34.txt.postcondition,The system displays a list of sites that meet the search criteria Interruption of the connection to the server ETOUR,0,0,1,1,0,1,0,0,0
UC34.txt,UC34.txt.precondition,Guest User logs on,0,0,0,0,0,1,0,0,1
UC35.txt,UC35.txt.actor,initialization Registered User,0,0,1,0,0,1,0,0,1
UC35.txt,UC35.txt.description,Ensures a registered user to access the system with the privileges that fall,0,1,1,0,0,1,0,0,0
UC35.txt,UC35.txt.flow_of_events.0,Activate the login feature,0,1,1,0,0,1,0,0,0
UC35.txt,UC35.txt.flow_of_events.1,Displays the corresponding form,0,0,1,0,0,1,0,0,0
UC35.txt,UC35.txt.flow_of_events.2,Fill out the form with login information and submit,0,0,0,0,0,1,0,0,1
UC35.txt,UC35.txt.flow_of_events.3,Check the correctness of the data if not corrected on the use case Login Error,0,1,1,0,0,1,0,0,0
UC35.txt,UC35.txt.name,LOGIN,0,0,0,1,0,1,0,0,0
UC35.txt,UC35.txt.postcondition,The system displays the area of work registered The registered user cancels the operation Interruption of the connection to the server ETOUR,0,0,1,1,0,1,0,0,1
UC35.txt,UC35.txt.precondition,A registered user has access to the system,0,0,0,0,0,0,0,0,1
UC36.txt,UC36.txt.description,The data supplied for the login is incorrect,0,0,0,0,0,0,0,0,0
UC36.txt,UC36.txt.flow_of_events.0,Notice that the data entered for the login is not valid and asks for confirmation of the reading,0,1,1,0,0,1,0,0,0
UC36.txt,UC36.txt.flow_of_events.1,Confirmation of the reading of the notification,0,1,1,0,0,1,0,0,0
UC36.txt,UC36.txt.flow_of_events.2,Recovers the previous state,0,0,1,0,0,1,0,0,0
UC36.txt,UC36.txt.name,Login Error,0,1,1,0,0,1,0,0,0
UC36.txt,UC36.txt.postcondition,The system returns control to the user interaction,0,0,1,0,0,1,0,0,0
UC36.txt,UC36.txt.precondition,The data supplied for the login is incorrect,0,0,0,0,0,0,0,0,0
UC37.txt,UC37.txt.actor,initialization Registered User,0,0,1,0,0,1,0,0,1
UC37.txt,UC37.txt.description,Ends the current session,0,0,1,1,0,1,0,0,0
UC37.txt,UC37.txt.flow_of_events.0,Access the functionality of disconnection from the system,0,1,1,0,0,1,0,0,0
UC37.txt,UC37.txt.flow_of_events.1,Asks for confirmation of the transaction,0,1,1,0,0,1,0,0,0
UC37.txt,UC37.txt.flow_of_events.2,Confirm the request for disconnection,0,1,1,0,0,1,0,0,0
UC37.txt,UC37.txt.flow_of_events.3,Disconnects the Registered User,0,1,1,1,0,1,0,0,0
UC37.txt,UC37.txt.name,Logout,0,1,1,0,0,1,0,0,0
UC37.txt,UC37.txt.postcondition,The system shall notify the successful operation logout,0,1,1,0,0,1,0,0,0
UC37.txt,UC37.txt.precondition,A registered user has previously made a successful Login,0,0,0,0,0,0,0,0,1
UC38.txt,UC38.txt.actor,initialization Operator Point Of Restaurants,0,1,1,0,0,1,0,0,0
UC38.txt,UC38.txt.description,Inserting a new banner associated with the point of rest,0,1,1,1,0,1,0,0,0
UC38.txt,UC38.txt.flow_of_events.0,Select the feature for the insertion of a new banner,0,0,0,0,0,1,0,0,1
UC38.txt,UC38.txt.flow_of_events.1,Displays a form for the selection of an image,0,1,1,0,0,1,0,0,0
UC38.txt,UC38.txt.flow_of_events.2,Select an image and sends the request for entering the system,0,0,0,0,0,1,0,0,1
UC38.txt,UC38.txt.flow_of_events.3,Check the characteristics of the inserted check that the number of banner did not exceed the maximum point of the restaurant and asks for confirmation of the insertion of the banner,0,1,1,1,0,1,0,0,0
UC38.txt,UC38.txt.flow_of_events.4,In the event that the inserted image is not valid enable the use case Errored,0,0,1,0,0,1,0,0,0
UC38.txt,UC38.txt.flow_of_events.5,Confirm the operation of insertion,0,1,1,0,0,1,0,0,0
UC38.txt,UC38.txt.flow_of_events.6,Remember the banners associated with the point of rest,0,0,1,0,0,1,0,0,0
UC38.txt,UC38.txt.name,Insert Banner,0,1,1,1,0,1,0,0,0
UC38.txt,UC38.txt.postcondition,The notification about the insertion of new banner The Point Of Operator Restaurant cancels the operation The point of eating has already entered the maximum number of banners allowed Interruption of the connection to the server ETOUR,0,0,1,1,0,1,0,0,1
UC38.txt,UC38.txt.precondition,The Point Of Restaurant Operator has successfully authenticated to the system,0,0,0,0,0,0,0,0,1
UC39.txt,UC39.txt.actor,initialization Operator Point Of Restaurants,0,1,1,0,0,1,0,0,0
UC39.txt,UC39.txt.description,Changing the image of a banner ad,0,1,1,1,0,1,0,0,0
UC39.txt,UC39.txt.flow_of_events.0,Select the editing functionality of the banner,0,0,0,0,0,1,0,0,1
UC39.txt,UC39.txt.flow_of_events.1,View the list of banner associated with the point of rest,0,1,1,1,0,1,0,0,0
UC39.txt,UC39.txt.flow_of_events.2,Select a banner from the list and enter the editing functionality,0,1,0,0,0,1,0,0,1
UC39.txt,UC39.txt.flow_of_events.3,Displays a form for the selection of an image,0,1,1,0,0,1,0,0,0
UC39.txt,UC39.txt.flow_of_events.4,Select a picture and send the request to change the system,0,1,1,0,0,1,0,0,1
UC39.txt,UC39.txt.flow_of_events.5,Check the characteristics of the inserted and asks for confirmation of the change of the banner,0,1,1,0,0,1,0,0,0
UC39.txt,UC39.txt.flow_of_events.6,In the event that the inserted image is not valid enable the use case Errored,0,0,1,0,0,1,0,0,0
UC39.txt,UC39.txt.flow_of_events.7,Confirmation of the transaction change,0,1,1,0,0,1,0,0,0
